seq_num,dcm_pitch,I0
1,3.9010599999999998,0.03364149093627929
2,3.9032099999999996,0.0005446052551269333
3,3.9053599999999995,0.0007121658325195123
4,3.90751,0.001128063201904278
5,3.9096599999999997,0.0011621093749999806
6,3.91138,0.0008483505249023201
7,3.9130999999999996,0.0007061576843261537
8,3.91525,0.0009511566162109169
9,3.9173999999999998,0.000821647644042948
10,3.9191199999999995,0.0011087036132812302
11,3.92127,0.0007689094543456797
12,3.9234199999999997,0.001014575958251928
13,3.92514,0.0010185813903808387
14,3.9272899999999997,0.0015586471557617002
15,3.9294399999999996,0.0009418106079101348
16,3.9311599999999998,0.0014017677307128708
17,3.9333099999999996,0.0012302017211913846
18,3.9354599999999995,0.001302299499511699
19,3.9371799999999997,0.0015753364562988083
20,3.9393299999999996,0.0017589187622070114
21,3.94148,0.0016627883911132615
22,3.9431999999999996,0.0016113853454589586
23,3.94535,0.0016888236999511527
24,3.9475,0.0019091224670409936
25,3.9492199999999995,0.0023290252685546665
26,3.95137,0.0025126075744628714
27,3.9535199999999997,0.002435169219970679
28,3.95524,0.0023704147338867
29,3.9573899999999997,0.0029018020629882537
30,3.9595399999999996,0.004205570220947248
31,3.9616899999999995,0.00897003173828124
32,3.9634099999999997,0.016826019287109358
33,3.9655599999999995,0.029633388519287086
34,3.9672799999999997,0.049043712615966774
35,3.9694299999999996,0.07629467010498044
36,3.9711499999999997,0.1052766418457031
37,3.9732999999999996,0.14738641738891597
38,3.97545,0.19644361495971674
39,3.9776,0.2513100242614746
40,3.9793199999999995,0.306320629119873
41,3.98147,0.37596975326538085
42,3.9836199999999997,0.45560976028442374
43,3.98534,0.5444836235046385
44,3.9874899999999998,0.6425072288513185
45,3.9896399999999996,0.7509589767456055
46,3.9917899999999995,0.8575128173828127
47,3.9935099999999997,1.0018639183044435
48,3.9956599999999995,1.1672008132934568
49,3.9973799999999997,1.3424277877807618
50,3.9995299999999996,1.5937205886840817
51,4.00168,1.876249752044678
52,4.003399999999999,2.2063133811950686
53,4.0055499999999995,2.6627176856994628
54,4.0077,3.2743645286560046
55,4.0094199999999995,3.979722461700439
56,4.011139999999999,4.783259544372558
57,4.01329,5.642522201538085
58,4.01544,6.581089076995849
59,4.01716,7.3331109619140635
60,4.019309999999999,8.20655418395996
61,4.021459999999999,9.03562322616577
62,4.02361,9.772507915496824
63,4.02533,10.549830112457274
64,4.02791,11.312209377288816
65,4.029629999999999,11.930666122436524
66,4.0317799999999995,12.616789970397946
67,4.03393,13.18598524093628
68,4.0356499999999995,13.565493259429935
69,4.0378,13.819694004058839
70,4.039949999999999,13.802468643188476
71,4.04167,13.524507675170895
72,4.04382,13.043771705627439
73,4.04597,12.433841857910155
74,4.047689999999999,11.727660140991214
75,4.04941,11.184648380279542
76,4.05199,10.24445463180542
77,4.05414,9.391209468841554
78,4.055859999999999,8.723248920440675
79,4.05758,7.841386947631836
80,4.05973,7.022825489044191
81,4.0618799999999995,6.113604412078857
82,4.06403,5.24761329650879
83,4.06532,4.662760124206543
84,4.06747,3.7999519920349125
85,4.07005,3.0523027038574213
86,4.071339999999999,2.6156184768676756
87,4.07349,2.1621955490112303
88,4.07564,1.8127055740356448
89,4.07736,1.5931004142761231
90,4.079509999999999,1.369816932678222
91,4.081659999999999,1.1925718879699707
92,4.08338,1.053922519683838
93,4.08553,0.9091408348083494
94,4.087249999999999,0.7745402908325194
95,4.0893999999999995,0.6588580703735352
96,4.09155,0.5519243812561035
97,4.0932699999999995,0.45595689773559567
98,4.09542,0.372678623199463
99,4.09714,0.3173095321655274
100,4.09929,0.2639051055908203
101,4.10144,0.219675121307373
