seq_num,dcm_pitch,I0
1,3.9156799999999996,0.0005606269836425591
2,3.9169699999999996,0.0010519599914550594
3,3.9191199999999995,0.00039640426635740363
4,3.9208399999999997,0.0005766487121581831
5,3.9229899999999995,0.0008329963684081794
6,3.92514,0.0006400680541991994
7,3.9272899999999997,0.0010826683044433385
8,3.92901,0.0013056373596191193
9,3.9311599999999998,0.0010012245178222454
10,3.9333099999999996,0.0014338111877441175
11,3.93503,0.0013904190063476409
12,3.9371799999999997,0.001481876373290998
13,3.9393299999999996,0.001602039337158188
14,3.9410499999999997,0.0019011116027831843
15,3.9431999999999996,0.0015946960449218558
16,3.9449199999999998,0.0024151420593261494
17,3.9470699999999996,0.0024812316894531053
18,3.9492199999999995,0.004638156890869124
19,3.9509399999999997,0.009473381042480447
20,3.9530899999999995,0.02073064804077146
21,3.95524,0.03903747558593748
22,3.9569599999999996,0.06109472274780273
23,3.95911,0.09798141479492185
24,3.96126,0.13936286926269528
25,3.9634099999999997,0.18713298797607422
26,3.96513,0.23680501937866205
27,3.9672799999999997,0.30596681594848635
28,3.969,0.3813123321533203
29,3.9711499999999997,0.459836826324463
30,3.97287,0.5427285766601562
31,3.9750199999999998,0.6465333557128906
32,3.9771699999999996,0.7647990798950195
33,3.9793199999999995,0.8881677246093752
34,3.9810399999999997,1.0009393310546877
35,3.9831899999999996,1.1273501014709468
36,3.9849099999999997,1.2648899650573728
37,3.9870599999999996,1.4038050270080566
38,3.98921,1.5873693084716798
39,3.99136,1.8020037269592284
40,3.9930799999999995,2.0136240577697753
41,3.99523,2.2961198425292966
42,3.99781,2.603989372253418
43,3.9991,2.8396469688415533
44,4.00125,3.2163558578491207
45,4.003399999999999,3.6858499145507815
46,4.00512,4.119351825714111
47,4.00727,4.680602321624756
48,4.0094199999999995,5.314265689849853
49,4.011139999999999,5.879729900360107
50,4.01329,6.550247917175293
51,4.01544,7.242711029052733
52,4.01716,7.866201934814453
53,4.019309999999999,8.494166908264159
54,4.02103,9.12459722518921
55,4.02318,9.752321205139161
56,4.0249,10.352945098876951
57,4.027049999999999,11.003924617767332
58,4.0291999999999994,11.649879322052001
59,4.03135,12.237351379394532
60,4.0335,12.849751243591312
61,4.0356499999999995,13.461701831817624
62,4.0378,13.992412910461423
63,4.0395199999999996,14.489171276092529
64,4.04124,14.941394577026367
65,4.04382,15.467703018188473
66,4.04554,15.85545087814331
67,4.047689999999999,16.234755954742432
68,4.04984,16.517903957366944
69,4.05113,16.646880874633794
70,4.05371,16.70412250518799
71,4.055859999999999,16.571922550201414
72,4.05715,16.31805225372315
73,4.0593,15.877601585388184
74,4.06145,15.425400314331057
75,4.063599999999999,14.839033756256104
76,4.0657499999999995,14.242361221313477
77,4.06747,13.673390922546389
78,4.06919,13.034364280700686
79,4.071339999999999,12.245306167602543
80,4.07306,11.484337482452393
81,4.07521,10.472899780273437
82,4.07736,9.438514289855958
83,4.079079999999999,8.401010570526124
84,4.08123,7.288763484954834
85,4.08338,6.1749062156677255
86,4.0851,5.2750985717773435
87,4.087249999999999,4.374603328704833
88,4.0893999999999995,3.6022291755676275
89,4.09112,3.037969264984131
90,4.09284,2.485887870788574
91,4.094989999999999,1.9876174545288086
92,4.09714,1.5392460441589353
93,4.09929,1.1785989379882813
94,4.10101,0.8807676887512207
95,4.10316,0.6432689285278319
96,4.10488,0.48301158905029296
97,4.10703,0.34905992507934563
98,4.10875,0.25159107208251946
99,4.11133,0.1627419090270996
100,4.113049999999999,0.10047279357910154
101,4.1152,0.053281459808349585
