seq_num,dcm_pitch,I0
1,3.9079399999999995,9.399414062498112e-05
2,3.9092299999999995,-3.150939941408217e-05
3,3.91138,0.0004291152954101341
4,3.9130999999999996,0.00019279479980466915
5,3.91525,2.0561218261695903e-05
6,3.9173999999999998,0.00040107727050779304
7,3.9195499999999996,0.00024286270141599443
8,3.92127,0.0006126976013183372
9,3.9234199999999997,0.00044713973999021433
10,3.92514,0.0003863906860351364
11,3.9272899999999997,0.00039440155029294756
12,3.9294399999999996,0.0002895927429198994
13,3.93159,8.798599243161771e-05
14,3.9333099999999996,0.00046983718872067734
15,3.9354599999999995,0.0003663635253906049
16,3.9371799999999997,0.00044647216796872726
17,3.9393299999999996,0.00034099578857420043
18,3.94148,0.0002722358703613062
19,3.9431999999999996,0.00039773941040037274
20,3.94535,0.0006714439392089706
21,3.9470699999999996,0.0004331207275390447
22,3.9492199999999995,0.00033565521240232237
23,3.95137,0.0006547546386718562
24,3.9535199999999997,0.0006200408935546713
25,3.95524,0.000708160400390605
26,3.9573899999999997,0.0003676986694335757
27,3.9595399999999996,0.000613365173339821
28,3.96126,0.0008136367797851418
29,3.9634099999999997,0.0010259246826171662
30,3.96513,0.0007909393310546689
31,3.96771,0.0009665107727050573
32,3.9694299999999996,0.0007321929931640437
33,3.9711499999999997,0.001129398345947242
34,3.9732999999999996,0.0009137725830077923
35,3.97545,0.0011534309387206873
36,3.9771699999999996,0.0013737297058105263
37,3.9793199999999995,0.0012315368652343586
38,3.98147,0.001357707977294904
39,3.9836199999999997,0.0016394233703613062
40,3.9857699999999996,0.001951847076415993
41,3.9874899999999998,0.0020826911926269277
42,3.9896399999999996,0.0023891067504882594
43,3.99136,0.0022482490539550526
44,3.9935099999999997,0.0029131507873534964
45,3.9956599999999995,0.004783687591552715
46,3.9973799999999997,0.009353885650634738
47,3.9995299999999996,0.02381883621215819
48,4.00168,0.06739259719848632
49,4.003399999999999,0.15429111480712895
50,4.0055499999999995,0.32940326690673827
51,4.0077,0.601687870025635
52,4.0094199999999995,0.9144507026672364
53,4.01157,1.3360851860046383
54,4.01329,1.8631466484069823
55,4.01544,2.3662175750732426
56,4.01716,2.917373046874999
57,4.019309999999999,3.4787023162841795
58,4.021459999999999,4.073031673431396
59,4.02318,4.539725933074951
60,4.02533,5.133419761657715
61,4.02748,5.708915576934814
62,4.0291999999999994,6.128284988403319
63,4.0317799999999995,6.589230785369875
64,4.03393,7.048747310638429
65,4.0356499999999995,7.4079257583618165
66,4.0378,7.81605993270874
67,4.0395199999999996,8.132255420684814
68,4.04167,8.448742637634275
69,4.04382,8.68745838165283
70,4.04554,8.857604465484622
71,4.048119999999999,8.893859634399417
72,4.04941,8.819556865692137
73,4.05156,8.558922061920168
74,4.05371,8.212957534790036
75,4.055859999999999,7.8996185874938964
76,4.05758,7.4660038566589355
77,4.05973,7.015038928985596
78,4.0618799999999995,6.532780895233156
79,4.063599999999999,6.040803680419922
80,4.06532,5.62901388168335
81,4.0679,5.117164382934573
82,4.07005,4.625433502197266
83,4.071339999999999,4.265411911010743
84,4.07349,3.7657676315307613
85,4.07521,3.2806630706787105
86,4.07736,2.886579284667968
87,4.079509999999999,2.42887321472168
88,4.081659999999999,1.9972218132019046
89,4.08338,1.7173662757873538
90,4.08553,1.447642478942871
91,4.087249999999999,1.221524486541748
92,4.0893999999999995,1.0696985816955566
93,4.09155,0.9360266304016112
94,4.0932699999999995,0.8212449645996094
95,4.09542,0.7256786918640136
96,4.09714,0.6589728927612305
97,4.09929,0.5893965339660644
98,4.10144,0.5348018264770508
99,4.10316,0.4834548568725584
100,4.105309999999999,0.44308811187744124
101,4.10746,0.4043789482116699
