seq_num,dcm_pitch,I0
1,3.90493,0.0010372734069824042
2,3.9066499999999995,0.0007114982604980251
3,3.9088,0.0010512924194335707
4,3.9109499999999997,0.0010372734069823994
5,3.91267,0.0010993576049804481
6,3.9148199999999997,0.0008657073974609199
7,3.9169699999999996,0.0012542343139648232
8,3.9191199999999995,0.00109401702880857
9,3.9208399999999997,0.001282272338867166
10,3.9229899999999995,0.001284275054931622
11,3.9247099999999997,0.0009418106079101332
12,3.9268599999999996,0.0011587715148925555
13,3.9285799999999997,0.0015519714355468515
14,3.9307299999999996,0.0011868095397948998
15,3.9328799999999995,0.0013850784301757597
16,3.93503,0.0012762641906738075
17,3.9367499999999995,0.0014578437805175563
18,3.9389,0.001304969787597637
19,3.9410499999999997,0.001858386993408178
20,3.94277,0.0017996406555175646
21,3.9449199999999998,0.0016487693786620867
22,3.94664,0.001973209381103497
23,3.94879,0.002021942138671853
24,3.9509399999999997,0.001767597198486308
25,3.95266,0.002029953002929664
26,3.9548099999999997,0.002662143707275367
27,3.9569599999999996,0.002982578277587863
28,3.9586799999999998,0.003002605438232403
29,3.9608299999999996,0.0034338569641113124
30,3.9629799999999995,0.005300388336181615
31,3.9646999999999997,0.009930000305175761
32,3.9668499999999995,0.020450935363769514
33,3.9685699999999997,0.036367187499999974
34,3.9707199999999996,0.06058937072753905
35,3.97287,0.09200931549072264
36,3.9745899999999996,0.12997213363647458
37,3.9767399999999995,0.17973628997802732
38,3.97889,0.24251943588256833
39,3.9810399999999997,0.3016543006896973
40,3.98276,0.37848516464233395
41,3.9849099999999997,0.4690813636779784
42,3.98663,0.5568724250793458
43,3.9887799999999998,0.6758818244934081
44,3.9909299999999996,0.8132908439636231
45,3.99265,0.9397997474670412
46,3.99523,1.093934783935547
47,3.9969499999999996,1.2632911300659178
48,3.9986699999999997,1.4554263687133784
49,4.000819999999999,1.7163929557800295
50,4.0029699999999995,2.0270168876647947
51,4.00469,2.3738659477233877
52,4.0068399999999995,2.8749501800537107
53,4.00899,3.4744999504089358
54,4.0107099999999996,4.178241024017334
55,4.01286,4.992444572448729
56,4.01458,5.890951118469237
57,4.01673,6.839885387420654
58,4.018879999999999,7.723894271850586
59,4.0206,8.594798049926757
60,4.02318,9.517855892181394
61,4.0249,10.317300090789793
62,4.027049999999999,11.158058319091797
63,4.02877,11.931603393554688
64,4.03092,12.658216152191162
65,4.0335,13.401046237945557
66,4.03522,14.022257385253907
67,4.0369399999999995,14.505138263702392
68,4.03909,15.033754501342779
69,4.04124,15.38527122497559
70,4.04339,15.470097599029538
71,4.045109999999999,15.302559051513672
72,4.04683,14.962772903442383
73,4.04941,14.318963108062746
74,4.05156,13.62734447479248
75,4.053279999999999,12.917491779327396
76,4.055429999999999,12.086403331756594
77,4.05715,11.303452167510986
78,4.0593,10.422405967712402
79,4.06145,9.54091049194336
80,4.0631699999999995,8.786397228240967
81,4.06532,7.864143142700193
82,4.0670399999999995,7.067938671112062
83,4.06919,6.163851890563965
84,4.071339999999999,5.300123176574708
85,4.07306,4.62686544418335
86,4.07478,3.846338901519774
87,4.076929999999999,3.149296245574951
88,4.07865,2.688828430175781
89,4.0808,2.2694737052917486
90,4.08295,1.9546400642395019
91,4.084669999999999,1.7167567825317382
92,4.0868199999999995,1.4848222351074216
93,4.08854,1.2829471206665035
94,4.0906899999999995,1.0840820884704592
95,4.09284,0.9264623260498047
96,4.094989999999999,0.772370014190674
97,4.09671,0.633555088043213
98,4.09886,0.5277135467529296
99,4.10101,0.43815475463867193
100,4.102729999999999,0.36574121475219723
101,4.10488,0.3053166007995606
