time,dcm_energy,xmu
1649401504.849227,17797.555972207345,0.6819668445764485
1649401506.4398239,17807.676841194792,0.6798337496089426
1649401508.0329113,17817.656112816618,0.6777420800145457
1649401509.480348,17827.70241195209,0.6755837346752537
1649401511.041783,17837.704286995297,0.6736931749049383
1649401512.4794436,17847.689514471953,0.6718557260592746
1649401514.0449972,17857.7139748671,0.6697818107125163
1649401515.4792638,17867.70775797213,0.6679743362788889
1649401517.0389993,17877.698781955773,0.6661761125864948
1649401518.4800355,17887.70105477299,0.6646793295579488
1649401520.0493255,17897.700543256517,0.6633038500225524
1649401521.4783893,17907.68315104171,0.6620138639489181
1649401523.0355778,17917.70513710198,0.6609342331635372
1649401524.4790027,17927.752515883378,0.6602618352752149
1649401535.561355,17937.5289317136,0.6601402543821027
1649401537.1759148,17947.542174504684,0.6610383794566554
1649401538.6512704,17957.60911239083,0.663149598212636
1649401540.2642968,17967.644930638322,0.6677909486998832
1649401541.677562,17969.528788513,0.6691060076515662
1649401543.0806243,17971.52639523047,0.6707195575485473
1649401544.4833424,17973.51027668516,0.6724688002548262
1649401545.8913379,17975.49459887395,0.6745347515152178
1649401547.2998579,17977.52189740665,0.6772363085663444
1649401548.7129123,17979.56383782465,0.6803092983782326
1649401550.1452205,17981.563690083392,0.6840153167485054
1649401551.6378748,17983.549801897818,0.6880288438349934
1649401553.052182,17985.5363551883,0.6932218013443411
1649401554.478745,17987.52335010174,0.699358500170296
1649401555.6701987,17987.665295212566,0.6999037474366764
1649401556.9669504,17987.878217105037,0.7005921785238776
1649401558.2937357,17988.091144069145,0.7015860979812204
1649401559.4846523,17988.33246742641,0.7023925137583127
1649401560.6138496,17988.517013213008,0.703116635139451
1649401561.8542266,17988.715759089973,0.7038977861486575
1649401563.1536682,17988.9003127893,0.7047743202200619
1649401564.4003859,17989.09906718796,0.7057936957492599
1649401565.744659,17989.312023232957,0.7068420190742515
1649401566.9636316,17989.510786785133,0.707453237209473
1649401568.0929284,17989.709554756475,0.7084104662928685
1649401569.2221148,17989.90832714714,0.7093587379167942
1649401570.3510199,17990.135501005214,0.7102433651147888
1649401571.5702426,17990.3200840154,0.7114965846040581
1649401572.6964064,17990.547268336435,0.7125496555102575
1649401573.8885927,17990.746059352976,0.7139159322331099
1649401575.0175114,17990.959054632793,0.7146867913975712
1649401576.1477044,17991.15785480538,0.7160609680403272
1649401577.3988433,17991.37085989559,0.7173288217689306
1649401578.5280635,17991.569669224868,0.7185430914881084
1649401579.6579614,17991.782684126145,0.7198138670099974
1649401580.7860632,17991.967301145647,0.7211165887026995
1649401581.9154632,17992.151921977133,0.7223943107971522
1649401583.1069353,17992.364950750387,0.7237967308956184
1649401584.3755207,17992.592187036138,0.7256340266135548
1649401585.5030794,17992.791023523427,0.7270661987152958
1649401586.632251,17992.98986443231,0.7285775978046762
1649401587.759939,17993.160303016415,0.7301778262166818
1649401588.8889906,17993.40176323843,0.7319055689630464
1649401590.0204697,17993.58641369004,0.7338299239121554
1649401591.1500921,17993.771067954644,0.7356937015843474
1649401592.2812648,17993.98413530587,0.7375551621349402
1649401593.579747,17994.197207733916,0.7399317358151957
1649401594.7938347,17994.4244905865,0.7419823542278146
1649401595.926345,17994.580750898593,0.7438492415374532
1649401597.151139,17994.793837542722,0.7461514088082869
1649401598.2801018,17994.99272299162,0.7483885566965762
1649401599.5794332,17995.205819452443,0.7514880050735332
1649401600.7978718,17995.376300277156,0.7540727166140042
1649401601.9287739,17995.575198680206,0.7562639700738393
1649401603.0586212,17995.802516557567,0.7594098896827333
1649401604.188585,17996.015632315244,0.7626099143954169
1649401605.318466,17996.200336746548,0.7656209330803713
1649401606.506274,17996.399253477142,0.7692316228862937
1649401607.6413102,17996.598174632007,0.7724256653811162
1649401608.7702749,17996.78289109461,0.7767957530668852
1649401609.900588,17997.01023967043,0.780884261055089
1649401611.2032776,17997.166545168704,0.7855991253875629
1649401612.4390879,17997.365483389985,0.7897344416079127
1649401613.6345239,17997.592846775522,0.7946791940074485
1649401614.8487654,17997.80600519868,0.8009132785406861
1649401616.1625812,17998.004957643654,0.8067231560921645
1649401617.292034,17998.16128052643,0.8116350228659759
1649401618.4203517,17998.402875810112,0.8182359882691767
1649401619.5513494,17998.587629547852,0.8259963543434512
1649401620.7729454,17998.7865993794,0.8344784809652896
1649401621.9931893,17998.957148472055,0.8421953666422164
1649401623.1223252,17999.1561265235,0.8498749942805278
1649401624.2516966,17999.383535430847,0.8596881286709896
1649401625.5803134,17999.610950119724,0.8725990219264144
1649401626.7948935,17999.80994271531,0.8817695125909875
1649401627.9233975,17999.980511320613,0.891686036231344
1649401629.0526354,18000.165297646632,0.9034186135927735
1649401630.3751984,18000.39273221117,0.9190760693034937
1649401631.5045795,18000.591742198594,0.931409954557924
1649401632.6965876,18000.790756613387,0.945667507496891
1649401633.826046,18000.961343921434,0.9588591666705375
1649401635.0527616,18001.18879872569,0.9751002243741361
1649401636.1845703,18001.387826423485,0.9905317293908155
1649401637.3171697,18001.61529207155,1.0061938489153548
1649401638.445691,18001.814329258028,1.0222317429811845
1649401639.5791903,18001.984936085264,1.0366746746984905
1649401640.7083335,18002.16976381962,1.0527748383695334
1649401641.8407118,18002.411467387727,1.0705475238045268
1649401642.9702437,18002.596303934155,1.0875382480910312
1649401644.1016362,18002.80958161756,1.1022735701135304
1649401645.4023204,18002.980207424993,1.1179028198769565
1649401646.602051,18003.2219328892,1.1332313738352997
1649401647.845433,18003.42100582243,1.1489561957404262
1649401649.0361626,18003.605863226614,1.1632202378797265
