0	3.90493055711676e-05	2.392657316425157e-06	7.503930201692812e-06
0.648	1.011320675596467e-06	3.815550434493602e-05	5.118967149662883e-05
1.296	-9.068718878787582e-05	1.812470137344688e-05	5.280472297737761e-06
1.944	2.342403668692341e-05	-6.056096159804227e-05	-5.063867850609154e-05
2.592	8.627032648271022e-05	-1.40685645695314e-05	-3.549473980374803e-05
3.24	-9.722813758238605e-07	-1.478618754102055e-05	-1.457090628658971e-05
3.888	-2.415578837016034e-05	4.207810948749033e-05	1.61553383416797e-05
4.5359998	2.576839167253997e-05	-1.157194348399882e-05	-4.203337727696445e-05
5.184	-2.719906630945083e-05	-6.200313645548795e-05	-7.574696746350983e-05
5.8319998	-5.647077007491113e-06	-9.383643942697709e-05	-0.00010230303246487
6.48	-5.276010054503766e-05	1.596028760153376e-05	5.310355867103162e-06
7.1279998	3.346865567050245e-05	-3.625915536995538e-05	3.270731296450836e-05
7.776	4.723825966382023e-05	-4.913692834144451e-05	2.179095870388896e-05
8.4239998	7.421233402750822e-05	-4.305916131293366e-05	5.993524987536778e-05
9.0719995	2.057428345292476e-05	1.09439157155772e-05	-5.221531636055986e-05
9.7200003	-2.325637070190559e-05	8.282957274408805e-05	-4.882544605327807e-05
10.368	-2.83736210295753e-05	-1.516928022740107e-05	-5.830234438797163e-05
11.016	6.745958765510023e-05	-1.695985319889021e-05	-7.10643751918009e-05
11.664	1.151858572249213e-05	2.989019382962066e-05	1.827325054757962e-05
12.312	2.547789909852588e-05	4.705516085813151e-05	2.134962122523177e-05
12.96	7.257853543752277e-05	-4.128710211335763e-05	-1.653220204773337e-05
13.608	3.370230943084049e-05	-4.200471508484677e-05	-1.33763454441553e-05
14.256	4.715867996736804e-05	-3.270808805633591e-05	-1.147450242082416e-05
14.904	1.392513050389554e-05	2.272559897217496e-05	-5.048227779255472e-05
15.552	5.174778721326279e-05	-4.34422639993142e-05	-6.219783057169267e-05
16.200001	-2.618206818110895e-06	-1.161357697080333e-05	-6.675585927675657e-05
16.848	-7.915341813343466e-05	-4.105209942292469e-06	-3.070010106824019e-05
17.496	0.0001075228369709938	4.833767086218397e-06	3.27405998563255e-05
18.143999	1.363166269270667e-05	3.129767411472926e-05	1.093119905249618e-05
18.792	-2.364308047446936e-05	5.382741114324012e-05	-2.161989529110976e-06
19.440001	-2.667354759226263e-05	-1.055219182824902e-05	-6.087173687615012e-05
20.087999	2.684182405537614e-05	4.666975520026184e-05	1.798347911014398e-05
20.736	8.123514027091583e-05	5.303822287726943e-07	-5.857049348006362e-06
21.384001	-3.437966462465513e-05	-2.271928074271645e-05	-7.850212027529248e-05
22.032	-3.919249260664602e-05	2.842258628579442e-05	-0.0001009164405852946
22.68	-5.113035577382212e-05	-6.599975668569471e-05	-3.131610953727208e-05
23.327999	-6.653147647186219e-05	-7.347199657183862e-06	-3.156019750159568e-05
23.976	4.502533332392453e-05	4.021814737132701e-05	8.02796342297091e-06
24.624001	2.68359659592176e-05	-6.278782560016215e-05	-4.134299404752585e-05
25.271999	2.932905439697974e-05	2.161564142834872e-05	-2.593783616786775e-06
25.92	4.316483258782852e-05	-2.094721154314041e-05	-2.07780477539498e-05
26.568001	2.318428411201043e-05	-3.775915451462956e-05	1.486707119530748e-05
27.216	5.110689946335279e-05	3.698771251388131e-05	4.12705419964164e-05
27.864	2.809545444432495e-05	-7.209833045760784e-05	4.265136082221673e-05
28.511999	5.769453374628463e-05	-6.530526342909698e-05	6.817172742579493e-05
29.16	5.713908082602209e-05	2.660888359941389e-05	-3.533769979778763e-05
29.808001	2.250258333785835e-05	-3.884366937207525e-05	-3.413349899667864e-05
30.455999	-2.657368513795962e-05	1.229818765643561e-05	-3.778153257298471e-06
31.104	-2.570854744093778e-05	-2.954935531505353e-05	5.572833371665023e-05
31.752001	2.764358679929332e-05	-2.955166828654267e-05	3.776042414738894e-05
32.400002	-1.14532276024505e-05	3.518095874196819e-05	-1.159039372490288e-06
33.048	3.746506676123718e-05	-8.642290422952096e-05	-5.704286795409723e-05
33.695999	6.638473643356703e-05	-2.598209720101009e-05	-7.727353202370857e-06
34.344002	1.215109487132965e-05	-1.811607017249923e-05	-1.478897474694102e-05
34.992001	-2.050014468686229e-06	3.695995685601164e-05	1.868371432577289e-05
35.639999	-3.211148529018328e-05	2.622810388452249e-05	-2.111001870027833e-05
36.287998	3.139216586362841e-05	-4.423157908696664e-05	-4.852710530657691e-05
36.936001	3.470400721144202e-06	-1.240290205845579e-05	-2.767833894991268e-05
37.584	-8.690016627319237e-05	-8.786970502994493e-05	1.156982975243095e-05
38.231998	-3.468627339098621e-05	-3.672782800143407e-05	-6.848460310657544e-06
38.880001	-7.385723965570096e-06	-2.395590972923199e-06	-2.00608764231286e-05
39.528	-7.029734898459806e-05	-2.528760394441234e-05	-6.816458290597049e-05
40.175999	4.202710945316482e-05	5.732760308409852e-05	-5.657070543819515e-05
40.824001	1.491270850821084e-05	2.477899011260938e-05	-4.061431105683825e-05
41.472	1.864109447683724e-05	-5.533728285887975e-05	-9.205614605819993e-05
42.119999	2.647242896398239e-05	-1.59979158303689e-05	2.850790647130458e-05
42.768002	5.439944826594202e-05	-2.351091880185804e-05	3.188184309450647e-06
43.416	1.363057682716028e-05	-8.789052177334719e-05	9.373073875991587e-06
44.063999	-6.602376325359569e-05	4.193470525516368e-05	-2.487479285376344e-05
44.712002	6.453454073056169e-06	-2.494845771632545e-05	-1.734317600327153e-05
45.360001	7.723213843674385e-05	-8.82551106878146e-05	3.780079652623211e-05
46.007999	5.801041761524663e-05	-4.676983365930375e-05	5.13463239940078e-05
46.655998	4.74975561764656e-05	4.372033369207122e-06	3.689315417783302e-05
47.304001	7.393780350311649e-05	-6.394173960228202e-05	-1.894210070007074e-05
47.952	3.658365490384179e-05	-7.646185257377116e-05	-2.825120594834454e-05
48.599998	7.206805803296159e-05	-4.499082554526029e-05	1.29971833712833e-05
49.248001	-5.442161183596863e-06	-1.208918851674944e-05	1.880675046868924e-05
49.896	6.037767651342472e-05	-7.799681488238573e-06	-5.2239908359833e-05
50.543999	4.281920667958206e-05	-2.783048445972772e-05	4.316019379930188e-05
51.192001	5.114025264820863e-05	-5.644492743121685e-05	-4.868347688107106e-05
51.84	1.894788516004493e-05	-0.000115102110402706	-9.348439669724645e-05
52.487999	-9.123871834291849e-06	-1.961144337419513e-05	-6.999515725416218e-05
53.136002	6.82074117137155e-06	-1.281837634568427e-05	-2.671122052712684e-05
53.784	-1.063185335382899e-05	2.200680682826594e-06	2.343440978015479e-05
54.431999	-3.293299553335008e-05	1.292791771133745e-05	-6.746780036020225e-06
55.080002	7.730027376860884e-05	-3.893387526015168e-05	2.182470076508861e-05
55.728001	8.248895047797572e-05	-5.538816823164082e-05	1.036082699829638e-05
56.375999	3.396857076759033e-05	1.613983879687004e-05	3.792115952780022e-05
57.023998	-3.698573425143785e-05	-8.182784174619103e-06	2.503107440298299e-05
57.672001	-2.917204038157713e-05	-7.220472714610825e-05	-6.801508746525232e-06
58.32	2.38933342290244e-05	-0.0001101181201175974	-3.650073130601761e-06
58.967999	-2.988589399987979e-05	-4.145132308908652e-05	-4.343939060109809e-05
59.616001	9.860292215660893e-06	-1.248385606057567e-05	1.764785131112305e-05
60.264	8.779047769045975e-05	-6.541859903206481e-05	-4.403353294949693e-05
60.911999	3.60230239059999e-05	2.291902799644606e-05	-6.052616345918417e-06
61.560001	-5.540637160685585e-05	7.084203502495692e-05	2.254977482556043e-05
62.208	1.950173831238796e-05	-5.004651794653223e-05	5.004387402173149e-05
62.855999	1.031683045385404e-05	2.934981908197864e-05	-6.340712265434902e-07
63.504002	1.220550259531969e-05	4.436887611048951e-05	-3.170277783284038e-05
64.152	7.27797242429587e-05	-8.565876860999639e-06	-1.79099757971638e-05
64.800003	5.311241231034837e-05	-7.115721983248877e-05	-7.73526980824749e-05
65.447998	-6.22906172765788e-05	2.826761719602209e-05	-7.018315641716801e-05
66.096001	-2.682385661659449e-05	1.789340422453295e-05	-2.234226850624859e-06
66.744003	3.066652737672379e-05	-7.502168746956198e-06	0.0001053217580245563
67.391998	-3.867306134600758e-05	-2.145290171844533e-05	-2.095393273099138e-06
68.040001	-3.126892167505409e-06	-2.431642468993447e-05	7.265340703418107e-05
68.688004	5.777380651717065e-05	-5.364616766142361e-05	4.733368981059683e-05
69.335999	5.286832532530304e-05	-5.865560063291275e-05	-5.61050893882925e-05
69.984001	8.295712240503919e-05	-5.543905360440188e-05	-4.592858821681143e-05
70.632004	-1.166363972011859e-06	-1.860324657589103e-05	8.923959991701986e-06
71.279999	-1.78821886206696e-05	-3.863404954738017e-05	-4.831100809607699e-05
71.928001	7.168346113389342e-06	-8.656168251886933e-05	5.777659371698283e-06
72.575996	-4.361086742415765e-05	-6.939671549035845e-05	7.138195399996632e-05
73.223999	1.335010595187636e-05	-1.253242846184759e-05	-1.051800865571323e-05
73.872002	1.736084019210761e-05	-1.110413143333674e-05	-1.9743224397814e-05
74.519997	4.314814566690707e-05	-3.828796440482586e-05	-1.919251372016264e-05
75.167999	4.280886694417561e-05	-4.329739737631502e-05	-4.909110921534876e-05
75.816002	-2.825573387732195e-05	-1.432993034780414e-05	1.425414795638091e-06
76.463997	2.670229332587247e-05	3.550336680706712e-06	8.587507831279496e-05
77.112	5.067635089943763e-05	-4.151608629078242e-05	3.350157899044733e-05
77.760002	5.799151513966916e-05	2.643541073772844e-05	4.922395139649358e-05
78.407997	-9.044254963244615e-05	-8.300829223376071e-05	1.809784540747886e-05
79.056	-3.966739342831421e-06	-4.223832520524985e-05	-4.496558984079389e-05
79.704002	-7.986664732482123e-05	-1.076729817673898e-05	-9.48664094100538e-05
80.351997	-6.489424689529386e-06	2.284963885177188e-05	-3.855314287958468e-06
81	-4.490682316534791e-05	6.753005880282743e-06	3.605959750080412e-05
81.648003	2.784833749463708e-05	-2.722620709120641e-05	2.292224496858007e-05
82.295998	-9.377873944144538e-06	1.068254993730446e-05	-1.781199546487775e-05
82.944	7.146850153065526e-05	-3.509917303418467e-05	4.455574262018045e-05
83.592003	2.104222577088612e-05	3.142171399432619e-05	2.706911996449953e-05
84.239998	8.046056359136375e-05	-5.870879897716295e-05	-2.193976849364962e-05
84.888	2.74181059797443e-05	6.590480513479093e-07	3.172943329511141e-05
85.536003	-1.842431768125929e-05	-1.489174920141233e-06	5.195447923381708e-06
86.183998	2.999984989230534e-05	-1.007511789163038e-05	1.761060637881142e-05
86.832001	7.853431931772124e-05	4.943929136880488e-06	2.733672298238942e-05
87.480003	3.426248726165703e-05	1.602881616539134e-05	2.167923267238739e-05
88.127998	5.475565113151799e-05	-4.620487680609779e-05	1.364178890559468e-05
88.776001	6.775318697668796e-05	3.784094022241307e-05	-2.906175930564137e-05
89.424004	1.819498747784575e-06	2.281725725092393e-05	-6.211744097366686e-05
90.071999	6.590549718554588e-05	2.460320427943479e-05	-4.478707703424319e-06
90.720001	-6.008581696928501e-05	-3.584222869205435e-05	-4.007771677885798e-05
91.367996	-4.496620667967145e-05	8.861908336456509e-06	-3.518215968145299e-05
92.015999	3.831988768401721e-05	-4.586109463503263e-05	-3.170999127258052e-06
92.664001	2.725114562795241e-05	-6.410364760652177e-05	-9.685090795283313e-06
93.311996	-1.851628371206345e-05	8.854969421989095e-06	5.750270623109253e-06
93.959999	1.277251867631762e-05	2.057276450499951e-06	-9.282262672392827e-05
94.608002	8.429678896593063e-05	-1.189344652098919e-05	-6.633260120353326e-06
95.255997	-3.218713099136924e-05	-0.0001016663194924783	-7.967977961217277e-06
95.903999	-6.245595773879235e-05	-2.548883246396746e-05	7.308616691396435e-05
96.552002	-5.573197646152285e-05	3.49519745645434e-05	1.757765746815878e-05
97.199997	1.379376395154652e-05	-1.082974840694574e-05	5.976900614948692e-06
97.848	0.0001003842781917785	-4.087479137843489e-05	3.121026746543768e-05
98.496002	3.289322341966384e-05	3.315677565007598e-05	-2.76451911161684e-05
99.143997	4.27672225981672e-05	-6.019260732141317e-05	1.781558437629682e-05
99.792	6.153537844333652e-05	-4.15970402929023e-05	-7.547195815592584e-05
100.44	3.067095762183941e-05	2.778505673560856e-05	-7.034679562642037e-05
101.088	2.157869284972474e-05	5.424896376411942e-05	5.943018014193477e-06
101.736	8.132791684304089e-05	-1.263419920736972e-05	2.22703135066591e-05
102.384	-1.521473842289903e-05	-2.157780217885886e-05	-3.511477877864987e-05
103.032	5.364040520004884e-05	-4.770485150347999e-06	-2.844860661951636e-05
103.68	7.281804255094651e-06	-5.698992812183714e-05	-4.654456248507457e-05
104.328	3.097791837186936e-05	-6.235702109332628e-05	-4.262941683966509e-06
104.976	2.657538927876732e-05	1.775462593518458e-05	-6.917205483347453e-05
105.624	3.155230401282584e-05	-5.495037036304559e-06	-0.0001029342190940934
106.272	2.736594195676057e-05	-3.73283500077937e-05	-2.749659742878479e-05
106.92	8.091281382177501e-06	-6.880400297928284e-05	4.637351855750715e-05
107.568	-2.039960092080111e-05	1.738772404922803e-05	2.611396528454195e-05
108.216	-2.30153569274836e-05	-1.927778922261113e-06	-7.193397247681897e-06
108.864	2.675440175719135e-05	2.596673810624975e-05	-3.299882002681948e-05
109.512	-2.024832091615694e-05	-5.879900486523939e-05	-1.831409107756358e-05
110.16	8.893494604012411e-05	2.953862216327147e-05	-1.909245521472432e-05
110.808	9.658981768776352e-05	-2.089256080821767e-05	4.803960731477854e-05
111.456	-5.909280856583326e-05	7.001946220293189e-06	1.171645614057812e-05
112.104	-7.219979407868829e-05	-9.135455675119596e-05	-2.170129503362151e-05
112.752	6.952455593641972e-06	6.279097027731491e-05	-3.879051805967276e-05
113.4	4.142214353757749e-05	4.669433730582578e-05	1.826536533402868e-05
114.048	-1.04953103703397e-05	-3.842905566566336e-05	6.795178156723611e-05
114.696	7.602262141496444e-06	-3.235128863715251e-05	3.197745582513509e-05
115.344	5.223229428296261e-05	-4.630202160864164e-05	-2.675878683054514e-05
115.992	3.286940074541588e-05	9.425274541986921e-05	-6.037081714054549e-05
116.64	2.26786021461412e-05	-6.490452755161992e-05	2.22287465000671e-05
117.288	3.644820416415033e-05	-3.307585052310907e-05	1.13565490295718e-05
117.936	3.762657124388812e-05	-3.59393734945982e-05	2.171408390475463e-05
118.584	-2.679829155291736e-05	7.600326353391265e-05	-4.444578010186189e-06
119.232	-4.831590275649282e-06	5.525716056242353e-05	-1.168723449302734e-05
119.88	-4.447987406010981e-05	-2.807797240906563e-05	1.356820853030431e-05
120.528	3.9128277093702e-05	-2.343081538055476e-05	3.636863056598073e-05
121.176	5.901261429689552e-05	2.675431647956098e-06	-2.033647826253966e-05
121.824	1.203636359885606e-05	-2.379310132353304e-05	-3.753088202172565e-06
122.472	2.929568462921093e-05	2.949467570497782e-05	-8.456831351680797e-06
123.12	2.710786788178782e-05	-0.0001042693372665113	3.855379241239186e-05
123.768	3.726862854177268e-05	6.489755976199954e-05	-3.342895629267214e-05
124.416	-4.331218660071258e-05	-7.780774320948958e-05	-2.183949759032896e-05
125.064	8.901701219766031e-06	-7.602179618097874e-05	-8.62071333243008e-06
125.712	-2.633038330543425e-05	-6.282049152467874e-06	4.245658302423534e-05
126.36	8.624613157019448e-06	-1.880216212395701e-05	3.850789580065256e-05
127.008	3.613692455774204e-05	-4.848956509544615e-05	-4.223521092910282e-05
127.656	-6.78660571279534e-05	-1.281858066935295e-06	-6.433161432552528e-05
128.304	1.529208674191361e-05	6.595431896157556e-05	1.209949647558384e-05
128.952	-0.0001075933291413149	1.945730599008643e-05	2.712421727669312e-05
129.60001	-0.0001195311903331827	-2.739736698140272e-05	-2.655155008616424e-06
130.248	-0.0001112983783151714	-1.023239995289185e-05	1.978319480483591e-05
130.896	-1.20857432107465e-05	-4.170806292438099e-05	9.727859926933958e-06
131.54401	-9.101213983470851e-05	5.843207410412987e-05	1.458368208606713e-05
132.192	2.272408489934686e-05	-6.424473886735928e-05	-1.02679927918366e-05
132.84	-1.715360740363304e-05	1.76551681611516e-05	2.544776665124771e-05
133.48801	6.443835091067265e-05	3.482013518966245e-05	2.841375510667798e-05
134.136	0.0001199434373731309	3.302956221817331e-05	-1.559236705517638e-05
134.784	2.06213586503973e-05	-2.670057075331582e-05	3.027905140025807e-05
135.43201	6.321315659433114e-05	2.909076627519504e-05	8.471654343592707e-05
136.08	5.254588404444039e-05	-1.311443669629411e-05	5.916260780249156e-06
136.728	9.975239766738575e-05	-6.569152966778324e-05	3.497786491469155e-05
137.37601	3.415400450021226e-05	-1.848383263927239e-05	3.134709028370188e-05
138.024	-2.011492916079383e-05	4.732174438923848e-05	-1.155515521148535e-05
138.672	2.500922372141373e-05	-2.742974858225067e-05	-3.554580811408079e-05
139.32001	3.706705117152213e-05	-4.31687315537398e-05	3.853183503270574e-05
139.968	4.413074195496249e-05	-2.171195452522894e-05	1.297368114245995e-05
140.616	1.224278866433036e-05	-1.849539749671808e-05	1.845208453615746e-05
141.26401	2.357709302801984e-05	-8.967038046820721e-05	-3.412011848989175e-05
141.912	8.337042837935888e-05	-3.495200343969636e-05	7.009052928501375e-06
142.56	-3.810763120756898e-05	-5.569810641118549e-05	1.448326607528918e-05
143.20799	-1.198944363400432e-05	-2.315411938267464e-05	5.03624037899784e-05
143.856	7.691954927216658e-06	-0.0001000515323541638	5.426006150466798e-05
144.504	-3.893577132638033e-05	-2.673526532565291e-05	-1.219005670657069e-05
145.15199	-3.028383301207483e-05	-1.207385829714206e-05	-3.071431775731049e-05
145.8	-2.039660654962199e-05	2.90537587313688e-05	2.880983415490777e-05
146.448	-3.983891379087104e-05	-2.996106424012033e-05	6.582817038811625e-05
147.09599	-2.558910291380417e-06	2.439966278839052e-05	-1.614685473670127e-05
147.744	-1.883797333510249e-05	-0.0001039995801830986	-9.953136651641457e-06
148.392	5.079364337426878e-05	-3.501783154587756e-06	-2.329801992460706e-05
149.03999	-2.122830942253903e-05	6.867793873923109e-06	3.083922408637785e-05
149.688	-1.566021493539164e-05	2.260215090243397e-05	2.221121060325201e-06
150.336	8.927009621841489e-05	4.254379309448343e-07	-2.66486619657234e-05
150.98399	-3.84638723808561e-05	-5.715877504054431e-05	2.277723537859407e-05
151.632	1.422649050134852e-05	-4.070911801203344e-05	8.138296445130856e-05
