time,dcm_energy,xmu
1594571730.6283047,6912.001386783368,57.091611524297626
1594571734.7393384,6921.993777861847,53.29717187673803
1594571739.7835002,6932.014358265714,52.03494138800397
1594571746.1966612,6942.016349936823,52.68122225735063
1594571748.0564349,6952.021940710654,46.78067877363252
1594571750.3878124,6962.018717689923,46.68135302077284
1594571752.038108,6972.018807508182,46.32236585344414
1594571753.661152,6982.015912259,44.35020860523471
1594571755.2540798,6992.016077251318,43.81716367140009
1594571756.8413546,7002.017117714114,42.51014409340596
1594571758.450488,7012.01474136705,44.38444885404901
1594571760.047804,7022.010870288022,40.106540830661366
1594571761.6624653,7032.009544956176,42.255587814090234
1594571763.3543108,7042.006452133479,41.16588026983046
1594571765.0507019,7052.003548721435,40.82056688543813
1594571766.676605,7062.009155088662,41.722169730555066
1594571768.2659612,7072.0041390598835,39.92256066480994
1594571769.860158,7082.003152627794,41.67643414101464
1594571771.6750367,7083.9911796796405,41.483763339259944
1594571773.3770728,7086.008035776784,41.822057659023436
1594571775.2129474,7088.013312891459,42.69830350254486
1594571776.9568112,7090.00698945573,44.15401264138277
1594571778.743526,7092.008230823108,43.77777661958566
1594571780.5029335,7094.010649906797,45.20286929555948
1594571782.282761,7096.0035758231625,45.47707517653288
1594571784.0554893,7098.006211495582,45.306465878577235
1594571785.7668557,7100.005751663343,46.48821322357691
1594571787.662662,7102.004327961899,47.58308886689752
1594571791.056737,7102.183936600406,46.41363071376238
1594571794.3114438,7102.384938443671,45.495749139051334
1594571796.763669,7102.57953662851,46.22649374017338
1594571798.6596916,7102.784839065722,46.58388717828709
1594571800.8759317,7102.983737595616,47.38218805805098
1594571802.465403,7103.186925498032,46.184704877598236
1594571804.172472,7103.38798650317,45.08457458266252
1594571805.8086808,7103.591198505808,46.99729495990254
1594571807.4273744,7103.792283359573,47.41075756080257
1594571809.0594478,7103.991240686915,46.42946492999145
1594571810.6585267,7104.194488656475,46.82168903857272
1594571812.2665124,7104.393469460034,47.00325971415263
1594571813.8572443,7104.594601644886,49.96235640024474
1594571815.4689572,7104.793605803852,48.999478883242865
1594571817.0609658,7104.999041636739,48.803754981069616
1594571818.6646476,7105.1980694050235,50.21831144606215
1594571820.2536185,7105.394968521847,48.61798731447771
1594571821.8708987,7105.587598226215,48.24679373440938
1594571823.471476,7105.797362948215,47.00472691525089
1594571825.0677562,7105.990015387266,51.012120573862234
1594571826.672058,7106.193382548532,47.50273970533796
1594571828.261921,7106.392480044674,49.2769574758558
1594571829.8731453,7106.595871209909,48.21928463220164
1594571831.4747925,7106.799274506403,49.64329467711685
1594571833.073993,7106.998407380115,49.8018548118262
1594571834.6765888,7107.199693283622,50.09223812314632
1594571836.2690976,7107.398849539136,49.548180401725
1594571837.8770607,7107.604442388677,52.384589229310755
1594571839.4684236,7107.79719694084,50.375530801140386
1594571841.077552,7108.00067189742,52.72742299467124
1594571842.6770575,7108.197732898758,49.64450646235286
1594571844.277723,7108.401231750326,51.480015183193366
1594571845.8760772,7108.600458175593,50.67976234616347
1594571847.4790277,7108.797553830175,51.042727560050366
1594571849.0790744,7108.998945934981,51.991330564243995
1594571850.6847532,7109.198207271112,53.00353538316925
1594571852.2739031,7109.399623029622,52.901435716455765
1594571853.8824325,7109.598907769854,54.9666464149061
1594571855.4860473,7109.7939180849025,52.62969530272186
1594571857.0836296,7109.997512174281,54.17331213195316
1594571858.6800997,7110.196831840484,54.266454687240866
1594571860.2734327,7110.398306561393,56.44826333001991
1594571861.8891294,7110.599793179095,55.07770711460988
1594571863.4886258,7110.801291694632,56.73290210283441
1594571865.0848207,7111.000658318604,56.80955556083083
1594571866.6882498,7111.200036590635,57.0504439710233
1594571868.2777894,7111.403714594983,58.224602383937665
1594571869.9043381,7111.607404755885,61.19092792114725
1594571871.4909801,7111.800385596644,59.896407868823275
1594571873.0870905,7111.999810596263,61.23969823129574
1594571874.6949813,7112.201391792445,65.62364950112072
1594571876.2778223,7112.400840224587,62.805388121966004
1594571877.8859284,7112.598155517741,71.25751492506919
1594571879.4955873,7112.797627135797,74.3536780800644
1594571881.1116555,7112.99711041098,78.24499997493125
1594571882.700757,7113.198750514463,85.4724040562995
1594571884.2819712,7113.402547827414,92.68036084396972
1594571885.8920112,7113.604211881138,102.84942406111304
1594571887.4964972,7113.801596746118,111.85597263387866
1594571889.1149883,7114.00113869826,118.4917983092517
1594571890.712793,7114.204983917319,133.33151025380553
1594571892.3005378,7114.40454944773,139.9708138889733
1594571893.9018197,7114.601980589986,148.4505434443069
1594571895.4953372,7114.797276972794,149.0264453736904
1594571897.093411,7114.999023427179,142.6654313109824
1594571898.7001293,7115.200781802089,132.2489358755978
1594571900.2871788,7115.3982589894,125.68663891200407
1594571901.8998935,7115.602187635543,116.92284813725558
1594571903.498538,7115.797541232661,107.08283430799263
1594571905.1299906,7115.997199862204,100.12396141117998
1594571906.726901,7116.199017220974,97.57525446281342
1594571908.3212528,7116.4008465064635,93.9163055613653
1594571909.914863,7116.604835030786,92.74761405160051
1594571911.507224,7116.806688299743,94.59002707207422
1594571913.1314855,7117.002110807904,97.74238751293441
1594571914.7565362,7117.199692182614,101.10705973457513
1594571916.3651264,7117.401580609557,101.30365751395819
1594571918.039044,7117.601333030453,107.96408323370662
1594571919.660406,7117.80324519733,109.85371106753233
1594571921.2635963,7118.000872917445,113.62841067314521
1594571922.9120271,7118.196363757935,118.49583887607642
1594571943.3133292,7118.413350207259,124.53705737923659
1594571945.5294273,7118.578784778998,124.96622314577638
1594571947.1773386,7118.78505208869,130.23736462987057
1594571948.825464,7118.98918304022,136.52373278267075
1594571950.4819727,7119.193326188294,137.94918405214034
1594571952.081231,7119.3910343365515,146.69490506156944
1594571953.6843972,7119.593052304189,153.8618810415516
1594571955.3175507,7119.790783582939,159.63905771643624
1594571956.9205985,7119.992825185949,167.6280945610356
1594571958.5168884,7120.190579599193,173.46926387700248
1594571960.1396458,7120.392644841662,183.28424614729937
1594571961.7540138,7120.594722032512,192.31926121118357
1594571963.3479347,7120.794661225428,205.21780293199632
1594571964.9395258,7120.994612115887,211.8622210308284
1594571966.5296116,7121.1967249038435,221.579680054032
1594571968.1497939,7121.396699318239,236.72639675363473
1594571969.77125,7121.596685433223,250.25762952072117
1594571971.3832674,7121.798833827559,267.7365937171411
1594571973.0420644,7121.998843472602,284.5846835993814
1594571974.6760495,7122.203166484228,297.89329586403625
1594571976.2820446,7122.403199789288,317.60557420612275
1594571977.9298337,7122.601093716151,337.7087031597328
1594571979.5279882,7122.796847892242,355.2808314070739
1594571981.1547425,7122.99046194898,377.5534159722276
1594571982.7708976,7123.199147154736,402.5261071535937
1594571984.388444,7123.397087161748,419.463566520906
1594571986.049885,7123.599342049036,446.2472801693624
1594571987.6865106,7123.797305226652,463.87563201959745
1594571989.2901123,7123.995279866482,495.0479254308282
1594571990.9317296,7124.201874320989,518.0706185497605
1594571992.5367846,7124.402024602525,545.3133733037357
1594571994.1671867,7124.608643633564,572.6195585272751
1594571995.77123,7124.804512783236,602.379152188289
1594571997.3581207,7125.000393152178,620.5506959049179
1594571998.9493716,7125.200590177013,664.9596653233759
1594572000.5375028,7125.402951767591,693.3135373700721
1594572002.1871607,7125.601019387255,724.4865387878152
1594572003.7997482,7125.7969453828055,746.9201078799541
1594572005.4475803,7125.997189041022,769.1607566531752
1594572007.092126,7126.197444423126,801.5251577352699
1594572008.7059312,7126.399865003608,805.5728360138273
1594572010.29216,7126.597990363063,826.2043635049258
1594572011.9465065,7126.7982809229225,823.616025364847
1594572013.5447145,7127.000737062511,837.4482442785585
1594572015.1707602,7127.2032051846645,847.2911056396549
1594572016.789453,7127.4013770782985,862.4502140166132
1594572018.398075,7127.599560452013,882.0734173425928
1594572020.0568645,7127.802064018109,906.7546751132096
1594572021.70014,7128.00027060456,915.2970615535868
1594572023.3076,7128.200643281387,953.0356191227587
1594572024.9143412,7128.401027693276,982.3446456909842
1594572026.543317,7128.601423841237,1009.6064799439313
1594572028.1720145,7128.795366772593,1039.8594173275103
1594572029.7801976,7128.993630909016,1062.1009951105664
