time,dcm_energy,xmu
1594478653.0105305,6911.997345746992,522.7691158139608
1594478655.9581952,6921.981618127588,523.4786423676437
1594478657.9621468,6932.018423785845,484.85313890158443
1594478665.0632389,6942.010233275495,487.8288526230264
1594478666.6968706,6952.017850652839,492.8299150286913
1594478668.6723602,6962.0269223989535,471.09648174921347
1594478673.6320887,6972.020864838958,446.77151548329596
1594478675.2524917,6982.013848767127,446.61332609120404
1594478676.871772,6992.016077251318,478.7481618453805
1594478678.4992263,7002.012966020739,429.05263760792036
1594478680.1058514,7012.012659330632,414.6732793755583
1594478681.7123775,7022.012958522695,451.4727005036955
1594478683.3093765,7032.007450515463,426.84831091066866
1594478684.910453,7042.006452133479,431.49730571703344
1594478686.5030222,7052.003548721435,424.1478184795992
1594478688.1147015,7062.00492885444,434.60210585154977
1594478689.7162173,7072.0041390598835,434.2238203919886
1594478691.3100972,7082.001027018227,440.1431329821177
1594478693.0198486,7084.0145751567,443.1074387809344
1594478694.771205,7086.001651432905,469.09275693349286
1594478696.5313885,7088.009054149877,443.94978328315426
1594478698.348595,7090.00272821697,467.69951462798235
1594478700.1554737,7092.003967076993,443.5319086802708
1594478701.978738,7093.997851155885,444.6863938988563
1594478703.7455661,7096.005710202165,435.00379670241307
1594478705.5659552,7098.006211495582,464.16264058682293
1594478707.3948414,7100.0036147760475,469.6542921993544
1594478709.1462193,7102.006466104301,466.95981718566475
1594478711.7316332,7102.186074855501,483.06532343462266
1594478714.5048192,7102.3806616852735,508.54878473027566
1594478716.7345355,7102.585952142477,507.04885381267076
1594478718.724039,7102.7805618054745,503.6446349043472
1594478720.5613697,7102.983737595616,481.9684676047268
1594478722.5466902,7103.180508852739,479.7171738356573
1594478724.2462392,7103.385847493891,507.5524281277208
1594478726.1301808,7103.582641966647,489.15486888681994
1594478727.8563755,7103.785865574607,492.82645374338233
1594478729.6396685,7103.986961912536,478.7000074476134
1594478731.384289,7104.183791092802,499.408205503572
1594478733.1467118,7104.38705054315,477.4337401844688
1594478734.7438052,7104.592461878343,498.39426199109363
1594478736.3536122,7104.7914659124035,510.57280060346386
1594478737.9453368,7104.992621579584,490.419625174233
1594478739.531911,7105.1980694050235,503.9658711929409
1594478741.135367,7105.394968521847,489.91231095263015
1594478742.7336423,7105.598300195554,517.8888747700933
1594478744.3678646,7105.797362948215,518.7235566123485
1594478745.9772203,7106.000718619698,521.163824066198
1594478747.588534,7106.197664092813,489.0879785614777
1594478749.2099268,7106.3989027380885,515.4219440881751
1594478750.8838575,7106.595871209909,565.1307269890445
1594478752.5281818,7106.801415658257,516.747575759319
1594478754.1377006,7106.998407380115,505.77087505815916
1594478755.7374256,7107.195410481131,513.5002052946395
1594478757.3608143,7107.396708012168,535.6079605051183
1594478758.94508,7107.593734121839,537.4835529529963
1594478760.535121,7107.79719694084,516.4086860813704
1594478762.1397,7107.99424618687,547.9449416374399
1594478763.7465487,7108.19344884289,516.4331840036532
1594478765.371059,7108.399089593928,535.9422183983974
1594478766.9614446,7108.594031335096,545.8692109410397
1594478768.5475838,7108.799696236809,505.2490747081212
1594478770.140109,7109.001088468093,520.5515732472724
1594478771.7493896,7109.198207271112,550.0132432491109
1594478773.3756344,7109.406051387939,516.0132760157213
1594478774.964679,7109.603193591052,536.8468230720299
1594478776.554475,7109.800347186176,541.242016354127
1594478778.1496053,7110.003941659193,550.6906993665459
