time,dcm_energy,xmu
1594600500.3602755,5523.403094706535,263.62455075908764
1594600502.9304104,5533.407768025104,258.8064188555616
1594600506.8166037,5543.391865685317,266.05287089714955
1594600513.7186995,5553.405794710936,267.6091150325883
1594600521.4055636,5563.408810389387,269.1294565485995
1594600523.2811568,5573.41593685381,271.48738646612156
1594600526.9512289,5583.411550873979,269.5038113541295
1594600528.5945976,5593.410791250035,273.05917621587963
1594600530.620371,5603.406989260526,276.77211347289176
1594600532.2825468,5613.406391599123,281.45027360940304
1594600534.1256866,5623.404889929644,280.2709210369264
1594600535.9892108,5633.406184042709,281.3578263126099
1594600537.6800678,5643.40613262949,285.7901989545894
1594600539.495799,5653.403176017737,290.03179731090006
1594600541.1952496,5663.772498939724,288.052571418698
1594600543.4737659,5673.394184147884,292.6087677183638
1594600545.1961856,5683.391694159864,296.40936909592153
1594600546.949052,5693.404132732844,302.0198419402876
1594600548.7120292,5695.394497929039,302.82520366879254
1594600550.5285838,5697.393068834947,301.1313687010596
1594600552.2960258,5699.395828281325,302.8417375595617
1594600554.1245334,5701.396055733998,301.7244215319195
1594600555.9300652,5703.393743762074,304.9277840740549
1594600557.6254194,5705.3942755871485,305.22353378385225
1594600559.336804,5707.393609858354,304.6707028324008
1594600561.1626592,5709.390392478804,309.48494738717346
1594600562.9245362,5711.394070846193,310.82952367348474
1594600564.7239754,5713.396548508062,316.9526963679466
1594600567.194871,5713.645273882592,318.18438351495104
1594600569.6376705,5713.889966519568,318.12974721302487
1594600572.1677177,5714.14144194277,320.12294219425615
1594600574.6047504,5714.392941008043,322.9775438304346
1594600576.6459584,5714.644463718639,320.1799893426565
1594600578.6627553,5714.893305152465,322.4261946534302
1594600580.5186632,5715.143522320319,324.6997945127731
1594600582.3187609,5715.393762889537,323.0938749876811
1594600584.020343,5715.644026863327,328.12576045423066
1594600585.757923,5715.894314244893,326.9471943478401
1594600587.5370734,5716.144625037439,322.66609498592527
1594600589.41451,5716.393606023354,328.45356064316786
1594600591.3128746,5716.64261017417,329.38733502193634
1594600593.1282706,5716.892990965688,328.5178957076747
1594600594.8156645,5717.1461023815755,331.7044176095414
1594600596.471949,5717.396530277134,331.8392090123443
1594600598.1078098,5717.646981602922,332.3756407678244
1594600599.7099764,5717.898810343446,337.2074752665069
1594600601.2984564,5718.15066277469,337.91146431690555
1594600602.9144888,5718.399830428457,339.350858897751
1594600604.511922,5718.650375633987,341.24665064279776
1594600606.108779,5718.899589797642,343.93491947630764
1594600607.7188241,5719.148827157967,346.79212015744645
1594600609.2953546,5719.3967329784655,356.052027857027
1594600610.917918,5719.6473714812855,351.91277351956955
1594600612.513939,5719.896678450601,357.3440842831352
1594600614.114461,5720.147363747974,361.9655126500017
1594600615.712906,5720.399427757116,367.57790570378165
1594600617.300924,5720.6501601155705,377.97883328655956
1594600618.9131894,5720.900915945971,376.3219360887811
1594600620.5175772,5721.148983998379,382.09734173032484
1594600622.1186671,5721.3997865284955,388.9052661604683
1594600623.7118094,5721.649256660772,391.73542922565775
1594600625.3125832,5721.8960380153285,399.8220634571739
1594600626.9181204,5722.146910491922,401.7599856736855
1594600628.5173113,5722.399162717934,412.55593463392864
1594600630.11603,5722.6541514669825,421.4394361596518
1594600631.724091,5722.902381906796,420.47392115432007
1594600633.3174198,5723.151991981416,437.93638917867554
1594600634.9252095,5723.401625306687,451.0180948675369
1594600636.5252495,5723.65128188578,463.97113144617515
1594600638.1134815,5723.899604703378,479.128329852217
1594600639.7282963,5724.147950528983,499.4864282586016
1594600641.3132877,5724.397676635699,514.4421145682315
1594600642.923032,5724.6514982023255,532.2045013580924
1594600644.520548,5724.902628750256,551.4701161090584
1594600646.1168525,5725.151067519747,572.9404598246529
1594600647.7280703,5725.402244869613,595.684613921847
1594600649.3234658,5725.652087846577,607.3944774807932
1594600650.926156,5725.900596074234,638.5366584370811
1594600652.5217152,5726.147769178146,662.7437727922875
1594600654.1304908,5726.396323349378,696.379389172952
1594600655.733173,5726.651692610454,719.3286969585399
1594600657.3220398,5726.900293493243,748.2330404697059
1594600658.9285753,5727.151634750501,774.4413415973594
1594600660.5315685,5727.398923189159,798.1970066814242
1594600662.1390374,5727.650311178516,806.1974906234826
1594600663.7471938,5727.904440821212,826.8865810920125
1594600665.3844135,5728.147721161867,832.1623846478475
1594600667.0513928,5728.400538634357,834.8087164084143
1594600668.6882322,5728.649301659343,841.5873926196414
1594600670.2903194,5728.900806853221,841.9102579024786
1594600671.9039524,5729.149616269014,844.420393120504
1594600673.535076,5729.40252817226,851.3863494506865
1594600675.1510334,5729.655463915582,859.6512892425218
1594600676.7423549,5729.902983260268,854.6429228929404
1594600678.3399765,5730.149165252677,858.1625073767343
1594600679.9426494,5730.400811070089,857.8853158931614
1594600681.53507,5730.649759608155,859.3485525832923
1594600683.1563551,5730.898731239177,859.4557549577144
1594600684.7479117,5731.151808039495,856.8724753584256
1594600686.3378868,5731.403547882591,856.5323870903048
1594600687.9454076,5731.653950388868,847.0655681117494
1594600689.5347795,5731.903015180691,841.1509318927128
1594600691.1466753,5732.150741882392,838.9528963740619
1594600692.7473354,5732.399852768547,835.1644894923268
1594600694.354957,5732.651709673384,821.1343339744672
1594600695.952152,5732.898143889028,816.3261778703862
1594600697.5445035,5733.148685833818,810.7800450021597
1594600699.1547084,5733.399251156481,807.0645138081074
1594600700.7427638,5733.653925739323,801.2589526664827
1594600702.4074569,5733.903176121106,795.4799933835466
1594600704.0753489,5734.151087423626,793.846173951582
1594600705.702228,5734.403108630074,789.5440233450203
