time,dcm_energy,xmu
1594522738.1265898,4766.411218580476,7973.221928088162
1594522739.244745,4776.428505853942,4411.5593594760585
1594522753.1172578,4786.408572349039,10854.854410191401
1594522754.8539608,4796.409773572546,2910.5624789637122
1594522758.093716,4806.407908510553,3254.4322011632553
1594522760.0568607,4816.406339300302,4869.863161921158
1594522762.0602155,4826.404741967144,4095.2993324906374
1594522763.7917469,4836.405616274898,10837.399841284468
1594522765.8101504,4846.405832002649,8220.564269852797
1594522768.0564556,4856.398401725053,4299.213018510637
1594522769.902742,4866.398181069289,2788.477119521773
1594522771.7029395,4876.396314366501,5410.00216796068
1594522773.4781132,4886.40402575178,3433.4579411093464
1594522775.2799861,4896.40467152451,4940.533999363246
1594522777.0815744,4906.401730565394,6030.474672330111
1594522778.8998373,4916.401678619883,5666.076859535574
1594522780.6979663,4926.401299764889,4782.790257365736
1594522782.4648504,4936.401265094711,3804.098589886856
1594522784.1693413,4938.398708281357,10036.643683348042
1594522785.8104916,4940.396935872432,17164.243342133523
1594522787.5420918,4942.3959475183965,3194.9361828604647
1594522789.1831963,4944.395742868176,4002.5893647023945
1594522790.9330568,4946.395331725072,3167.6986378194415
1594522792.6655838,4948.39471110421,3087.6856749553017
1594522794.3818405,4950.400819206436,9397.552751611913
1594522796.1265943,4952.399776796758,2910.5624789637122
1594522797.8400822,4954.3995092847035,3018.3593990063473
1594522799.5764356,4956.4010105349635,4518.0044914740065
1594522801.8253584,4956.596883018838,2047.6496662455252
1594522804.0335338,4956.793766855581,0.0
1594522806.1331112,4956.9966347770305,0.0
1594522808.4777277,4957.194547960105,5067.557200970614
1594522810.549515,4957.395462451687,11080.677353599669
1594522812.8039734,4957.594405254308,5073.561624859982
1594522814.8301733,4957.796350072492,3491.7684156336713
1594522816.644628,4957.997317964649,10013.16783827874
1594522818.3541634,4958.197308668231,6990.520368097147
1594522820.1048622,4958.397317032126,4604.414413442195
1594522821.801357,4958.598338257119,4222.012143762726
1594522823.5418115,4958.7993773231665,4446.8959084594
1594522825.1912293,4958.997448108317,3791.26136179943
1594522826.9399347,4959.196531674296,3582.1029583593067
1594522828.6468172,4959.395632736486,0.0
1594522830.4916997,4959.595746933888,4005.2671353128326
1594522832.191489,4959.795878807414,26630.561239785744
1594522833.9415867,4959.998019985991,5349.891032760983
1594522835.550653,4960.198187394491,4124.366488455394
1594522837.199184,4960.399368475868,4720.492087730505
1594522838.8411102,4960.600567418866,7489.84954303358
1594522840.4526813,4960.800788058976,3736.6201226606136
1594522842.0909324,4960.998037626996,4842.573779654617
1594522843.6926975,4961.199289726337,8123.481066196552
1594522845.4172287,4961.396573979028,5065.594469636173
1594522847.0426116,4961.596864951505,0.0
1594522848.6421013,4961.798170227546,4250.228689331211
1594522850.2419436,4962.000490074943,4017.200656304807
1594522851.8458502,4962.200834414749,3106.3883416036037
1594522853.4471724,4962.40119646015,0.0
1594522855.0528207,4962.600579255387,3559.061616304027
