time,dcm_energy,xmu
1594551892.7178216,6911.997345746992,108.63934411661425
1594551896.4943824,6921.995804488562,96.68555782504527
1594551898.4972358,6932.02452207538,87.60656598552163
1594551906.8635173,6942.010233275495,79.31595728303434
1594551908.868154,6952.023985741445,73.4347473044666
1594551912.9077625,6962.022820041914,63.55946045124343
1594551915.6603782,6972.016750178672,59.28769951397419
1594551917.304223,6982.015912259,54.762687838166556
1594551918.9051683,6992.007798599268,50.15311659917846
1594551920.5125473,7002.008814332502,46.18053011776592
1594551922.112823,7012.008495261666,42.513960995013036
1594551923.7158413,7022.006693822566,38.361985555912746
1594551925.3101494,7032.005356076051,37.08895424489214
1594551926.912498,7042.004351477727,32.73499310592065
1594551928.5072987,7051.9993349633305,29.906413801763037
1594551930.119636,7062.00070262549,28.913718417814035
1594551931.711141,7071.997780989826,28.395622955050204
1594551933.3091502,7082.001027018227,25.341179917395284
1594551935.0225296,7083.999687107211,28.018252733206435
1594551936.879591,7085.999523320944,25.502776917694185
1594551938.5910983,7088.011183519998,26.56885174386173
1594551940.4775114,7090.00698945573,26.58242223529363
1594551942.2142348,7092.008230823108,25.272764071983303
1594551943.9583836,7094.006383651144,26.268400210147423
1594551945.6421924,7096.007844582506,25.32555154044293
1594551947.5132923,7098.008347130191,24.30314010543972
1594551949.2227597,7100.0036147760475,25.012963280702706
1594551950.9650376,7102.010742393132,25.3882686438957
1594551953.9421241,7102.186074855501,24.700713097499975
1594551956.4297695,7102.384938443671,24.5251931488946
1594551959.0844157,7102.5816751318225,24.577447752508867
1594551960.921862,7102.784839065722,24.579335669010142
1594551963.266346,7102.983737595616,26.29111356073012
1594551964.9861739,7103.1847866149255,24.67772799512085
1594551967.0604126,7103.383708485954,25.36046808053305
1594551968.684239,7103.586920233544,24.435704520308168
1594551970.4049637,7103.785865574607,26.478180662903814
1594551972.055961,7103.989101299051,22.815665628986544
1594551973.7787938,7104.185930602853,24.57741365239244
1594551975.388812,7104.389190180769,24.206509546401367
1594551977.044429,7104.590322113145,25.953833466119598
1594551978.6845562,7104.7914659124035,25.79175445256932
1594551980.2940073,7104.990481563218,25.240403013558584
1594551981.8964317,7105.19378911572,23.489164562818193
1594551983.532035,7105.397108792109,24.96700919118455
1594551985.1289027,7105.59187900992,23.39335845628886
1594551986.7264569,7105.799503471072,23.93992003609231
1594551988.3309424,7105.994296676209,23.421710750408995
1594551989.9320831,7106.199804866969,26.029457460395264
1594551991.5392377,7106.3967618389415,24.668778736284366
1594551993.142214,7106.598012234062,23.006451741079353
1594551994.7349794,7106.799274506403,22.925704338472833
1594551996.3391626,7107.002689935222,22.880210212753813
1594551997.9378922,7107.199693283622,24.42262309980546
1594551999.5374742,7107.400991067442,24.565596458932063
1594552001.1355293,7107.598017424538,25.40794040945478
1594552002.7340057,7107.79719694084,24.902447221968064
1594552004.3486,7108.00067189742,24.14939237908105
1594552005.9288251,7108.19344884289,22.521640834392176
1594552007.540687,7108.399089593928,23.541569472449662
1594552009.1349866,7108.598315894081,24.500890330029197
1594552010.7376225,7108.793269020944,24.416123795086417
1594552012.3453176,7109.001088468093,24.859740813010184
1594552013.9481137,7109.198207271112,24.92941368489145
1594552015.5712173,7109.399623029622,24.91372781948256
1594552017.1644633,7109.60105067978,24.451697558565364
1594552018.7543843,7109.800347186176,24.28749345196091
1594552020.351781,7109.997512174281,24.367460932569983
1594552021.9494345,7110.203261700997,23.61158513866119
1594552023.5725567,7110.402593386834,24.056527233853565
1594552025.160656,7110.599793179095,21.955580373202906
1594552026.755074,7110.801291694632,25.03319431176631
1594552028.3428123,7111.002802109039,24.623255865325913
1594552029.9418507,7111.202180506325,24.950188623666648
1594552031.5514257,7111.392994396953,23.4753582236337
1594552033.1496637,7111.59668391801,24.642721721992515
1594552034.7379696,7111.800385596644,23.659434491240553
1594552036.3443246,7111.999810596263,23.187725092323237
1594552037.952006,7112.19924724898,23.114213583655392
1594552039.571989,7112.396550888368,23.861000052373228
1594552041.164068,7112.600300311854,23.669803128872974
1594552042.7412696,7112.80191697605,23.393769812276663
1594552044.3469768,7113.003545549435,24.130000678355817
1594552045.9581513,7113.209476385512,22.73426887635282
1594552047.5770514,7113.402547827414,22.908866772337326
1594552049.1663723,7113.602066456172,23.22767055336308
1594552050.7468328,7113.801596746118,23.855938465117124
1594552052.356922,7113.998993023841,22.65225573622656
1594552053.9601953,7114.200692313606,23.878779989995415
1594552055.584468,7114.398111667901,23.397416526399866
1594552057.1964293,7114.597688487238,24.6742313886181
1594552058.7704816,7114.797276972794,23.770004874753297
1594552060.3565707,7114.996877125573,22.68559270343702
1594552061.9549844,7115.200781802089,24.947916269320938
1594552063.5739846,7115.402552098564,23.31601249152825
1594552065.1693633,7115.60862768589,23.6715466746406
1594552066.7513757,7115.8039816514165,23.501089761112866
1594552068.363189,7116.005787591968,24.173504242452843
1594552069.9646468,7116.199017220974,24.148377669321892
1594552071.588169,7116.3986993236385,23.21001311320663
1594552073.2038703,7116.596245794591,23.48011679711105
1594552074.7920792,7116.793803692106,23.891598747315207
1594552076.3833072,7116.997815687556,23.56635404686614
1594552077.968992,7117.201839869044,24.44308075417638
1594552079.5978038,7117.403728422926,23.570835029790956
1594552081.216966,7117.605628909748,21.955086053409527
1594552082.8317788,7117.805393263263,24.775871519426573
1594552084.4930012,7118.00302110765,22.80816523098819
1594552086.1267943,7118.200660385559,23.728899652161466
1594552087.7360606,7118.404756422412,24.90968972983414
1594552089.371953,7118.600270376068,24.991179205251058
1594552090.9681737,7118.802241593289,23.0243031840677
